id,judul,isi,kategori,input_text,urgency,intent,location,object,sentiment,summary
9817201,Pelayanan Di Kantor Atr Bpn Kabupaten Tasikmalaya Sangat Buruk,"1. saya datang ke sana dengan tujuan pemecahan sertipikat tanah, ketika datang satpam tidak menerapkan 3s dalam pelayanan, bahkan petugas loket pun tidak menerapkan 3s padahal 3s (senyum, sapa, salam) merupakan etika pelayanan dasar yang wajib diterapkan oleh aparatur sipil negara (asn) di indonesia. etika ini diatur dalam berbagai regulasi kepegawaian dan kode etik asn, yang menekankan pentingnya keramahan, keterbukaan, dan profesionalisme dalam berinteraksi dengan masyarakat.2. para petugas loket mempersulit persyaratan, saya datang ke sana 3 kali bolak balik. ketika datang pertama petugas loketnya perempuan saya lupa lagi namanya yang memakai kacamata katanya sppt tidak perlu dilegalisir, dan form ini di isi dan harus ada saksi dari desa dan hanya itu saja. oke tidak apa-apa wajar kalau memang belum lengkap dan saya penuhi, ketika saya datang lagi dan di periksa oleh petugas loket laki-laki berbeda lagi katanya sppt harus dilegalisir, dan batas-batas harus pakai tanda tangan, jadi saya bolak balik memakan waktu dan biaya juga karena jauh.jadi antara petugas loket perempuan dan laki-laki tidak sama, harusnya ketika pertama kali datang kesana kasih tahu dengan jelas dan berikan sedetail mungkin biar tidak bolak balik lagi dan menyusahkan masyarakat, apalagi jarak antara kantor bpn tasikmalaya kabupaten dengan rumah jauh memakan waktu 40 menitan. bahkan petugas nya juga tidak mencerminkan seorang asn, dimana seorang asn itu dalam pelayanan harus jujur, bertanggung jawab, sopan, hormat, cepat, tepat, adil, tidak diskriminatif, dan tanpa pamrih, sesuai nilai dasar dan kode etik asn yang tercermin dalam core value berakhlak (berorientasi pelayanan, akuntabel, kompeten, harmonis, loyal, adaptif, kolaboratif) tapi ini mempersulit dan harus bolak balik sampai 3 kali karena . harunsya ketika datang pertama kasih tahu dengan jelas kurang nya ini, itu dengan lengkap dan jelas sedetail mungkin jangan separo-separo, biar masyarakat tidak bolak balik lagi tentunya itu membutuhkan waktu, tenaga dan biaya juga yang membuat masyarakat susah.",Administrasi,"Judul: Pelayanan Di Kantor Atr Bpn Kabupaten Tasikmalaya Sangat Buruk
Laporan: 1. saya datang ke sana dengan tujuan pemecahan sertipikat tanah, ketika datang satpam tidak menerapkan 3s dalam pelayanan, bahkan petugas loket pun tidak menerapkan 3s padahal 3s (senyum, sapa, salam) merupakan etika pelayanan dasar yang wajib diterapkan oleh aparatur sipil negara (asn) di indonesia. etika ini diatur dalam berbagai regulasi kepegawaian dan kode etik asn, yang menekankan pentingnya keramahan, keterbukaan, dan profesionalisme dalam berinteraksi dengan masyarakat.2. para petugas loket mempersulit persyaratan, saya datang ke sana 3 kali bolak balik. ketika datang pertama petugas loketnya perempuan saya lupa lagi namanya yang memakai kacamata katanya sppt tidak perlu dilegalisir, dan form ini di isi dan harus ada saksi dari desa dan hanya itu saja. oke tidak apa-apa wajar kalau memang belum lengkap dan saya penuhi, ketika saya datang lagi dan di periksa oleh petugas loket laki-laki berbeda lagi katanya sppt harus dilegalisir, dan batas-batas harus pakai tanda tangan, jadi saya bolak balik memakan waktu dan biaya juga karena jauh.jadi antara petugas loket perempuan dan laki-laki tidak sama, harusnya ketika pertama kali datang kesana kasih tahu dengan jelas dan berikan sedetail mungkin biar tidak bolak balik lagi dan menyusahkan masyarakat, apalagi jarak antara kantor bpn tasikmalaya kabupaten dengan rumah jauh memakan waktu 40 menitan. bahkan petugas nya juga tidak mencerminkan seorang asn, dimana seorang asn itu dalam pelayanan harus jujur, bertanggung jawab, sopan, hormat, cepat, tepat, adil, tidak diskriminatif, dan tanpa pamrih, sesuai nilai dasar dan kode etik asn yang tercermin dalam core value berakhlak (berorientasi pelayanan, akuntabel, kompeten, harmonis, loyal, adaptif, kolaboratif) tapi ini mempersulit dan harus bolak balik sampai 3 kali karena . harunsya ketika datang pertama kasih tahu dengan jelas kurang nya ini, itu dengan lengkap dan jelas sedetail mungkin jangan separo-separo, biar masyarakat tidak bolak balik lagi tentunya itu membutuhkan waktu, tenaga dan biaya juga yang membuat masyarakat susah.",medium,complaint,Kantor Atr BPN Kabupaten Tasikmalaya,Pelayanan buruk petugas loket dan satpam,negatif,"Pelayanan di kantor ATR BPN Tasikmalaya buruk, mempersulit persyaratan."
9817216,"Tolong Bantu Kami Untuk Pembangunan Jalan Ke Builimbong Baibo, Lembang Gasing, Kecamatan Mengkendek, Tana Toraja","Yth. bpk. ibu pimpinan,dengan ini kami mengajukan dengan sangat untuk perhatiannya, kiranya berkenan untuk memperbaiki jalan kampung kami yang sampai saat ini masi belum dikeraskan dan belum di semenisasi. letak kami sangat strategis dimana akan menjadi jalan pintas untuk orang dari pasar getengan ke rt. baibo kasisi, juga dari gandangbatu sillanan ke rt. baibo kasisi.kami ada di lokasi yang sangat dekat dengan kota getengan tetapi kami masi belum terjangkau pengerasan dan semenisasi dibandingkan dengan rt. kasisi yang lebi jauh tetapi sudah di semenisasi lebih dulu.yang intinya bahwa dengan sangat kami mengajukan sekiranya kami juga boleh diperhatikan untuk dibangunkan pengerasan semenisasi jalan (sekarang sudah ada jalan rintisan).besar harapan kami aspirasi ini akan di tindak lanjuti.hormat kamiwargaleo 6285265697616",Infrastruktur,"Judul: Tolong Bantu Kami Untuk Pembangunan Jalan Ke Builimbong Baibo, Lembang Gasing, Kecamatan Mengkendek, Tana Toraja
Laporan: Yth. bpk. ibu pimpinan,dengan ini kami mengajukan dengan sangat untuk perhatiannya, kiranya berkenan untuk memperbaiki jalan kampung kami yang sampai saat ini masi belum dikeraskan dan belum di semenisasi. letak kami sangat strategis dimana akan menjadi jalan pintas untuk orang dari pasar getengan ke rt. baibo kasisi, juga dari gandangbatu sillanan ke rt. baibo kasisi.kami ada di lokasi yang sangat dekat dengan kota getengan tetapi kami masi belum terjangkau pengerasan dan semenisasi dibandingkan dengan rt. kasisi yang lebi jauh tetapi sudah di semenisasi lebih dulu.yang intinya bahwa dengan sangat kami mengajukan sekiranya kami juga boleh diperhatikan untuk dibangunkan pengerasan semenisasi jalan (sekarang sudah ada jalan rintisan).besar harapan kami aspirasi ini akan di tindak lanjuti.hormat kamiwargaleo 6285265697616",medium,suggestion,"Lembang Gasing, Kecamatan Mengkendek, Tana Toraja",Pembangunan jalan kampung,positif,Mengajukan pembangunan jalan kampung untuk kepentingan strategis
9820841,Bimbingan Teknis Aplikasi SRIKANDI Kabupaten Buton,Permohonan Narasumber Bimbingan Teknis Aplikasi SRIKANDI Kabupaten Buton,Administrasi,"Judul: Bimbingan Teknis Aplikasi SRIKANDI Kabupaten Buton
Laporan: Permohonan Narasumber Bimbingan Teknis Aplikasi SRIKANDI Kabupaten Buton",low,suggestion,Kabupaten Buton,Bimbingan Teknis Aplikasi SRIKANDI,netral,Permohonan narasumber bimbingan teknis aplikasi
9824541,ODGJ yang meresahkan dan mengganggu,ODGJ tersebut berada di Masjid Al-Hidayah Jalan Gerilya NO. 48 Sumanding Kulon RT 001 RW 019 Kelurahan Mekarsari Kecamatan Banjar Kota Banjar,Lingkungan,"Judul: ODGJ yang meresahkan dan mengganggu
Laporan: ODGJ tersebut berada di Masjid Al-Hidayah Jalan Gerilya NO. 48 Sumanding Kulon RT 001 RW 019 Kelurahan Mekarsari Kecamatan Banjar Kota Banjar",medium,complaint,Masjid Al-Hidayah Jalan Gerilya NO. 48 Sumanding Kulon RT 001 RW 019 Kelurahan Mekarsari Kecamatan Banjar Kota Banjar,ODGJ yang meresahkan dan mengganggu,negatif,ODGJ di masjid mengganggu warga
9824606,ODGJ yang meresahkan,"ODGJ meresahkan yang berlokasi di RM H. Ayo Sunaryo ,",Lainnya,"Judul: ODGJ yang meresahkan
Laporan: ODGJ meresahkan yang berlokasi di RM H. Ayo Sunaryo ,",medium,complaint,RM H. Ayo Sunaryo,ODGJ meresahkan,negatif,ODGJ di RM H. Ayo Sunaryo mengganggu
9826056,ODGJ Meresahkan,"Adanya ODGJ yang sangat meresahkan, suka mengambil barang barang milik masyarakat, yang bernama roedah yang tinggal di desa lombang kecamatan juntinyuat",Sosial,"Judul: ODGJ Meresahkan
Laporan: Adanya ODGJ yang sangat meresahkan, suka mengambil barang barang milik masyarakat, yang bernama roedah yang tinggal di desa lombang kecamatan juntinyuat",high,report,desa lombang kecamatan juntinyuat,ODGJ yang mengambil barang milik masyarakat,negatif,ODGJ meresahkan di desa lombang
9831616,ODGJ yang meresahkan,Sering mematikan MCB rumah-rumah di Jalan Masjid Agung,Infrastruktur,"Judul: ODGJ yang meresahkan
Laporan: Sering mematikan MCB rumah-rumah di Jalan Masjid Agung",medium,complaint,Jalan Masjid Agung,MCB mematikan,negatif,Sering mematikan MCB di Jl. Masjid Agung
9837116,08 10 2025 Info penawaran,Ijin bertanya untuk open table dari bank UOB untuk proposalnya apakah bisa saya kirimkan?,Administrasi,"Judul: 08 10 2025 Info penawaran
Laporan: Ijin bertanya untuk open table dari bank UOB untuk proposalnya apakah bisa saya kirimkan?",low,question,,izin open table dari bank UOB,netral,Pertanyaan tentang izin kirim proposal open table ke bank UOB
9837121,09 10 2025 Info magang,Apakah memungkinkan magang untuk periode 29 Desember 2025 - 8 Februari 2026?,Pendidikan,"Judul: 09 10 2025 Info magang
Laporan: Apakah memungkinkan magang untuk periode 29 Desember 2025 - 8 Februari 2026?",low,question,,magang,netral,Pertanyaan tentang kemungkinan magang pada periode tertentu.
9837141,23 10 2025 Info penawaran,"Ijin bertanya, apakah tahun ini di BPS Kota Semarang akan ada kegiatan Sertifikasi ISO 9001-2015?",Administrasi,"Judul: 23 10 2025 Info penawaran
Laporan: Ijin bertanya, apakah tahun ini di BPS Kota Semarang akan ada kegiatan Sertifikasi ISO 9001-2015?",low,question,,kegiatan Sertifikasi ISO 9001-2015 di BPS Kota Semarang,netral,Pengajuan pertanyaan tentang kegiatan sertifikasi di BPS
9837156,21 10 2025 Info mitra bps,Untuk informasi mitra SE2026 apakah pendaftaran mitra sendiri melalui website atau dipanggil via wa?,Administrasi,"Judul: 21 10 2025 Info mitra bps
Laporan: Untuk informasi mitra SE2026 apakah pendaftaran mitra sendiri melalui website atau dipanggil via wa?",low,question,,pendaftaran mitra SE2026,netral,Pendaftaran mitra SE2026 melalui website atau WA?
9837161,04 11 2025 Info magang,Ada info tentang magang buat Januari ga?,Pendidikan,"Judul: 04 11 2025 Info magang
Laporan: Ada info tentang magang buat Januari ga?",low,question,,informasi magang,netral,Mengajukan pertanyaan tentang informasi magang pada Januari
9837176,05 11 2025 info magang,Magang untuk bulan februari tahun depan apakah masih ada?,Pendidikan,"Judul: 05 11 2025 info magang
Laporan: Magang untuk bulan februari tahun depan apakah masih ada?",low,question,,magang,netral,Pengaduan bertanya tentang magang bulan Februari.
9837211,17 11 2025 info magang,Untuk magang bulan Maret-Juli apakah bisa?,Pendidikan,"Judul: 17 11 2025 info magang
Laporan: Untuk magang bulan Maret-Juli apakah bisa?",low,question,,magang bulan Maret-Juli,netral,Pengajuan magang di bulan Maret-Juli.
9837221,19 11 2025 Info mitra bps,Untuk tes wawancara apakah online atau offline?,Lainnya,"Judul: 19 11 2025 Info mitra bps
Laporan: Untuk tes wawancara apakah online atau offline?",low,question,,tes wawancara,netral,Pengaduan bertanya tentang metode tes wawancara.
9837241,19 11 2025 Info mitra bps,Syarat dan prosedur menjadi mitra?,Administrasi,"Judul: 19 11 2025 Info mitra bps
Laporan: Syarat dan prosedur menjadi mitra?",low,question,,syarat dan prosedur menjadi mitra BPS,netral,Pertanyaan tentang syarat dan prosedur menjadi mitra BPS
9837246,10 12 2025 Info mitra bps,Untuk relawan regsosek 2026 apa sudah dibuka?,Lainnya,"Judul: 10 12 2025 Info mitra bps
Laporan: Untuk relawan regsosek 2026 apa sudah dibuka?",low,question,,regsosek 2026,netral,Pengaduan bertanya tentang keberadaan relawan regsosek 2026.
9837271,16 12 2025 Info mitra bps,Untuk mitra sensus ekonomi 2026 akan dibuka kapan ya?,Administrasi,"Judul: 16 12 2025 Info mitra bps
Laporan: Untuk mitra sensus ekonomi 2026 akan dibuka kapan ya?",low,question,,waktu pembukaan registrasi mitra sensus ekonomi 2026,netral,Pembukaan registrasi mitra sensus ekonomi 2026 kapan?
9837286,17 12 2025 info loker,Apakah ada loker untuk mahasiswa kelas karyawan?,Pendidikan,"Judul: 17 12 2025 info loker
Laporan: Apakah ada loker untuk mahasiswa kelas karyawan?",low,question,,loker untuk mahasiswa kelas karyawan,netral,Menanyakan adanya lowongan kerja untuk mahasiswa karyawan
9837306,17 12 2025 info magang,Apakah ada lowongan magang untuk mahasiswa Psikologi?,Pendidikan,"Judul: 17 12 2025 info magang
Laporan: Apakah ada lowongan magang untuk mahasiswa Psikologi?",low,question,,lowongan magang untuk mahasiswa Psikologi,netral,Pengaduan bertanya tentang lowongan magang Psikologi
9837506,Kenapa Bpjs Kesehatan Keluarga Saya Di Nonaktifkan,"Assalamualaikum warahmatullahi wabarakatuhsalam ta'dzimkepada aparatur pemerintahan yang terkaitizinkan saya menyampaikan jeritan hati sayadan saya memohon penjelasannyaapa dan kenapa?bpjs kesehatan yang setiap bulan saya pake karena memang saya sangat membutuhkan bpjs kesehatan untuk kesehatan saya dan keluargakenapa bulan kemarin aktipsekarang tidak aktiptolong lah karena saya sangat membutuhkan bpjs kesehatan yang di gadangkan pemerintah untuk warga yang tidak mampu seperti sayaibarat lagi makan kenapa makanya di ambil,,,saya memohon tolong tegakan keadilan sosial bagi seluruh rakyat indonesiatolong aktipan kembali bpjs kesehatan saya dan keluarga sayadan saya meminta maaf kepada aparatur pemerintahan terkait jika dalam penulisan laporan saya ada salah katadan saya juga mengucapkan banyak terimakasihkarena sudah berkenan mendengarkan jeritan hati sayawassalamu'alaikum warahmatullahi wabarakatuh",Kesehatan,"Judul: Kenapa Bpjs Kesehatan Keluarga Saya Di Nonaktifkan
Laporan: Assalamualaikum warahmatullahi wabarakatuhsalam ta'dzimkepada aparatur pemerintahan yang terkaitizinkan saya menyampaikan jeritan hati sayadan saya memohon penjelasannyaapa dan kenapa?bpjs kesehatan yang setiap bulan saya pake karena memang saya sangat membutuhkan bpjs kesehatan untuk kesehatan saya dan keluargakenapa bulan kemarin aktipsekarang tidak aktiptolong lah karena saya sangat membutuhkan bpjs kesehatan yang di gadangkan pemerintah untuk warga yang tidak mampu seperti sayaibarat lagi makan kenapa makanya di ambil,,,saya memohon tolong tegakan keadilan sosial bagi seluruh rakyat indonesiatolong aktipan kembali bpjs kesehatan saya dan keluarga sayadan saya meminta maaf kepada aparatur pemerintahan terkait jika dalam penulisan laporan saya ada salah katadan saya juga mengucapkan banyak terimakasihkarena sudah berkenan mendengarkan jeritan hati sayawassalamu'alaikum warahmatullahi wabarakatuh",high,complaint,,BPJS Kesehatan keluarga,negatif,"BPJS kesehatan keluarga nonaktifkan, membutuhkan penjelasan dan aktivasi"
9842526,Pohon Tumbang jl.batu pirus,Pohon Tumbang jl.batu pirus di sebelah mie gacoan menimpa kabel listrik,Lingkungan,"Judul: Pohon Tumbang jl.batu pirus
Laporan: Pohon Tumbang jl.batu pirus di sebelah mie gacoan menimpa kabel listrik",high,report,jl.batu pirus di sebelah mie gacoan,pohon tumbang menimpa kabel listrik,negatif,Pohon tumbang mengancam kabel listrik di jl.batu pirus
9843536,Cara Pendaftaran Mitra Pengolahan BPS 2026,"Assalamualaikum wr WB admin, mau tanya untuk syarat pendaftaran magang apa saja min? Jika boleh tau gimana cara daftar sebagai mitra pengolahan min? Apakah dengan Besic sebagai data analis bisa min?",Administrasi,"Judul: Cara Pendaftaran Mitra Pengolahan BPS 2026
Laporan: Assalamualaikum wr WB admin, mau tanya untuk syarat pendaftaran magang apa saja min? Jika boleh tau gimana cara daftar sebagai mitra pengolahan min? Apakah dengan Besic sebagai data analis bisa min?",low,question,,pendaftaran mitra pengolahan BPS 2026,netral,Mengajukan pertanyaan tentang syarat dan cara pendaftaran
9843586,Verifikasi Pendaftaran Akun Mitra terlalu lama,"Hlo min Mau nanya utk verifikasi email emg lama ya min, Saya udh daftar tpi blm ad dpt email",Administrasi,"Judul: Verifikasi Pendaftaran Akun Mitra terlalu lama
Laporan: Hlo min Mau nanya utk verifikasi email emg lama ya min, Saya udh daftar tpi blm ad dpt email",low,question,,verifikasi pendaftaran akun mitra,netral,Pengguna bertanya tentang verifikasi email yang lama.
9843626,Permintaan informasi mengenai kegiatan petugas Mitra BPS Kabupaten Kepulauan Meranti 2025,"Min tolong jawab dong minAku buntu bgt nihh minSoalnya aku jauh ga bisa mantau langsung.. Min beneran anisa Safitri itu sekarang lagi kerja jdi mitra gitu di BPS? Soalnya dia ada sangkutan sama aku, katanya nunggu uang gaji dari BPS diagustus ini? Emang bener min dia lagi kerja disitu?? Tolong jawab ya minMaaf bgt ya min jadi nanya ke masalah pribadi",Administrasi,"Judul: Permintaan informasi mengenai kegiatan petugas Mitra BPS Kabupaten Kepulauan Meranti 2025
Laporan: Min tolong jawab dong minAku buntu bgt nihh minSoalnya aku jauh ga bisa mantau langsung.. Min beneran anisa Safitri itu sekarang lagi kerja jdi mitra gitu di BPS? Soalnya dia ada sangkutan sama aku, katanya nunggu uang gaji dari BPS diagustus ini? Emang bener min dia lagi kerja disitu?? Tolong jawab ya minMaaf bgt ya min jadi nanya ke masalah pribadi",low,question,,kegiatan Mitra BPS di Kabupaten Kepulauan Meranti,negatif,Pengaduan tentang status kerja Anisa Safitri sebagai Mitra BPS.
9844181,Renovasi Trotoar Yang Lambat Dan Material Menggangu Aktivitas,"Pembangunan renovasi trotoar yang lambat terjadi di jl beringin kel. lanjas muara teweh.. dihancur duluan tapi yang dikerjakan yang lain.. tukangnya lambat kerja, sering gonta ganti tukang.. tukang yang kerja cuma 1 atw 2 org, kerja kurang dari sejam sehari bagaimana mau cepat pembangunannya.. sudah lebih 2 minggu, progres masih belum selesai... tolong instansi dinas yang bersangkutan ditindaklanjuti...",Infrastruktur,"Judul: Renovasi Trotoar Yang Lambat Dan Material Menggangu Aktivitas
Laporan: Pembangunan renovasi trotoar yang lambat terjadi di jl beringin kel. lanjas muara teweh.. dihancur duluan tapi yang dikerjakan yang lain.. tukangnya lambat kerja, sering gonta ganti tukang.. tukang yang kerja cuma 1 atw 2 org, kerja kurang dari sejam sehari bagaimana mau cepat pembangunannya.. sudah lebih 2 minggu, progres masih belum selesai... tolong instansi dinas yang bersangkutan ditindaklanjuti...",medium,complaint,jl beringin kel. lanjas muara teweh,Renovasi trotoar,negatif,Renovasi trotoar lambat dan tidak efisien
9845171,permasalahan akses website,"Akses website untuk mendapatkan publikasi, namun keterangan yang muncul Gagal memunculkan PDF",Infrastruktur,"Judul: permasalahan akses website
Laporan: Akses website untuk mendapatkan publikasi, namun keterangan yang muncul Gagal memunculkan PDF",medium,complaint,,akses website,negatif,Gagal memunculkan PDF pada website publikasi
9847001,Permohonan Bantuan Bencana Jembatan Pagiyanten,Pada 6 januari 2025 Surat permohonan masuk ke BPBD melalui perangkat desa setempatMemberitahukan untuk mengirim bantuan perbaikan pada jembatan yang di pagiyanten,Infrastruktur,"Judul: Permohonan Bantuan Bencana Jembatan Pagiyanten
Laporan: Pada 6 januari 2025 Surat permohonan masuk ke BPBD melalui perangkat desa setempatMemberitahukan untuk mengirim bantuan perbaikan pada jembatan yang di pagiyanten",medium,report,jembatan Pagiyanten,perbaikan jembatan,netral,Pengaduan perbaikan jembatan Pagiyanten
9848246,Mobil amblas di Jalan kurnia Hasan 2,"Mobil miliknya amblas di Jalan kurnia Hasan 2.Setelah menerima informasi dan validasi, petugas langsung melakukan persiapan untuk menuju ke tempat kejadian peristiwa. Setiba di tempat kejadian peristiwa, petugas langsung diarahkan menuju ke tempat mobil pelapor yang terperosok yang berjarak 50 meter dari jalan poros.Petugaspun mencoba berupaya melakukan penanganan terhadap mobil tersebut, tidak lama kemudian mobil Daihatsu Xenia milik pelapor berhasil dievakuasi oleh petugas.",Infrastruktur,"Judul: Mobil amblas di Jalan kurnia Hasan 2
Laporan: Mobil miliknya amblas di Jalan kurnia Hasan 2.Setelah menerima informasi dan validasi, petugas langsung melakukan persiapan untuk menuju ke tempat kejadian peristiwa. Setiba di tempat kejadian peristiwa, petugas langsung diarahkan menuju ke tempat mobil pelapor yang terperosok yang berjarak 50 meter dari jalan poros.Petugaspun mencoba berupaya melakukan penanganan terhadap mobil tersebut, tidak lama kemudian mobil Daihatsu Xenia milik pelapor berhasil dievakuasi oleh petugas.",medium,report,Jalan Kurnia Hasan 2,Mobil amblas,netral,Mobil Daihatsu Xenia amblas di Jalan Kurnia Hasan 2
